timestamp,value-0,value-1,value-2,value-3,value-4,value-5,value-6,value-7,value-8,value-9,is_anomaly
235,0.024408750692992864,-1.8509351109435985,-0.6049253860314172,-4.3469236998876735,-4.226251495840135,-4.1569706256700165,-3.227397261503639,-0.9148802362263488,0.43529271572425765,0.11592818541197092,0
236,0.042591715193363466,-1.8277279422227224,-0.6000077126067709,-4.352531329046405,-4.210490878379522,-4.174833118432581,-3.240833050197738,-0.9169101750457544,0.42620846712964955,0.1403407671109309,0
237,0.060451267903688155,-1.8046659888002985,-0.5954818763478662,-4.357475115106629,-4.194441164097203,-4.193246943797859,-3.2541315718768704,-0.9180502018613135,0.4171428026982795,0.1644942391098554,0
238,0.0792074101742748,-1.7810369885349968,-0.5913205793650991,-4.361151891492359,-4.178103017775088,-4.211510576830121,-3.2682538036631,-0.9175196329919086,0.40806996987369093,0.18957130816118184,0
239,0.09699024297431968,-1.7576314809697986,-0.5874611203779536,-4.364732560728121,-4.161420032164978,-4.2289226758195255,-3.2831923612565492,-0.9168765458534058,0.3989982699837613,0.2143020824092874,0
240,0.1144205756773422,-1.733735902652659,-0.5846102345566817,-4.367612748917104,-4.144336369076,-4.246076002481626,-3.2959866136280773,-0.9168867067364701,0.3899018927083704,0.2410713890113696,0
241,0.1327497323286999,-1.7108395114482233,-0.5804974398241098,-4.3703351426345405,-4.126796812063667,-4.262931110432934,-3.3076434982621703,-0.9152192416576215,0.37999575403469166,0.26495983136858303,0
242,0.15074061943369355,-1.688962775006285,-0.5758615326924656,-4.3722949529227915,-4.108804404982795,-4.278183907399653,-3.3181536805684546,-0.9118819288433855,0.37004639094949887,0.28715463920701945,0
243,0.16715691928055643,-1.6673919882090815,-0.5699336712973899,-4.37348765708342,-4.091004508507983,-4.293750838272434,-3.328522032281616,-0.9084290616117241,0.36082027943823247,0.3063876619425199,0
244,0.18199282216622814,-1.6476515218051855,-0.5649888721057599,-4.373908236933319,-4.072119025066195,-4.309622326200035,-3.336799028514938,-0.9033172833590086,0.3515662242597406,0.3238998144291574,0
245,0.1958432971283588,-1.628259282747278,-0.558784436549528,-4.3741789380465015,-4.052124293540709,-4.3245249718995185,-3.3469420852402654,-0.8988904735180241,0.34156700211569424,0.340931436787431,0
246,0.21053456460442277,-1.6092019407028464,-0.5528226445472537,-4.3743214455954345,-4.03225111642962,-4.337817412870757,-3.3579717167574943,-0.8943601948693778,0.3315546997968495,0.355013447451503,0
247,0.22422976821488305,-1.5904310230674925,-0.5486050028759206,-4.374931486559415,-4.011893300101429,-4.352078864982248,-3.3678946030598773,-0.8896942001178871,0.3214679679118575,0.37103905532057935,0
248,0.23692476979795263,-1.5726666089410757,-0.546128122136978,-4.37485730508193,-3.9904454167107004,-4.366036205998986,-3.3776254871006035,-0.8841388801140679,0.3105542640698502,0.38659739596632603,0
249,0.24981841494289325,-1.5559288512594769,-0.5438837386969007,-4.374668139282097,-3.968556520752359,-4.3803735117792115,-3.389094644139325,-0.8785235475441668,0.2995785227011849,0.40298885749088154,0
250,0.26225014262411106,-1.5395034002223813,-0.5410985679418832,-4.373731933291847,-3.9469052155557853,-4.393156953998314,-3.399295602800684,-0.8721284595662722,0.28782116205611263,0.4189487345211802,0
251,0.2741899274157289,-1.5219059212560713,-0.5369977555953678,-4.3726178000439555,-3.9242466877122206,-4.404378636340091,-3.408221224578635,-0.8665022036779773,0.27528673810940596,0.43195769148473007,0
252,0.2844056168710374,-1.5054263650679558,-0.5315742741456642,-4.3713483317957795,-3.8999489426740794,-4.415956612042268,-3.416924383871096,-0.8593044559007823,0.2627039428514095,0.4420055447534912,0
253,0.29412679006762854,-1.4886122661731682,-0.5263592131063155,-4.369345681188403,-3.8752465343991656,-4.425926145992928,-3.426412779621569,-0.8505334345420632,0.24859178607787058,0.4527904842687467,0
254,0.30212141538386117,-1.4722478304705287,-0.5206414658193443,-4.36600469106671,-3.8507619343932467,-4.434278230401571,-3.435710783180558,-0.8401851600209653,0.23592056697095476,0.46304726706965393,0
255,0.3096191691439354,-1.4563470491400667,-0.5159155357381731,-4.363669159310214,-3.825280611390626,-4.442959609752409,-3.444858384938639,-0.8305942532481492,0.22172466630228227,0.4726545234978454,0
256,0.3166475536954647,-1.439418990533552,-0.5114001326452482,-4.361133926215686,-3.798200864040369,-4.4506667832874145,-3.4538503920030146,-0.8202065396660081,0.20752384419795478,0.48029276343420557,0
257,0.323234807966716,-1.4244814429694594,-0.5070837855740691,-4.35896964257925,-3.770145897376955,-4.457390634685504,-3.463697228142818,-0.8105639976550028,0.1940785160879246,0.4846985314450496,0
258,0.3281504189878932,-1.4107759527322927,-0.5014487081717545,-4.356600477000374,-3.7404844328972766,-4.463754276140909,-3.474441212679033,-0.7993554465865178,0.18139063931975397,0.48831694792096947,0
259,0.3326537598607837,-1.3960399759540465,-0.4974928195146968,-4.353997915428252,-3.710451742897257,-4.469748920905417,-3.4861262052397017,-0.788913681627847,0.1694970286983679,0.48994035702048944,0
260,0.3355424712351591,-1.3810503004942212,-0.4936977582747022,-4.351160889336265,-3.6806422252937754,-4.47473391223983,-3.4987975749473113,-0.7784394276440652,0.15695088062672102,0.49201481062862795,0
261,0.3374460343872161,-1.36507780478096,-0.4908211569466172,-4.3475419641705475,-3.6498132945483936,-4.47996584535664,-3.5095020376178154,-0.7678899072453351,0.1459983325392975,0.4932787174535047,0
262,0.3389655593461538,-1.3481250893617682,-0.48885114189523726,-4.344915714249112,-3.618005656118171,-4.484143160047328,-3.5222085742770575,-0.7565013476282121,0.13439991368978044,0.49618204624509676,0
263,0.34070277997601384,-1.3316611594446273,-0.48851232685144486,-4.342682423610386,-3.5859016500407073,-4.48858323666989,-3.532949192112737,-0.7442656700931018,0.12360910883132625,0.4982694113948698,0
264,0.34265931861325605,-1.3171539076049679,-0.489795397286785,-4.340216591324914,-3.554155537393326,-4.492015614847194,-3.544723696950318,-0.7319305464569226,0.11283658122329854,0.4995414394528592,0
265,0.34360694623784704,-1.3038679270393998,-0.4911869018927628,-4.337520953823093,-3.5208852910750723,-4.49575906644019,-3.5565634916714455,-0.7195228220087266,0.10129295210317046,0.5000000000000004,0
266,0.3435485016204991,-1.292571514210843,-0.4934496270292119,-4.3345987383713505,-3.4886131166277097,-4.498514810069603,-3.569485056327731,-0.706313005368526,0.08898125855242212,0.49959185349903157,0
267,0.3436896187835048,-1.2832645166007266,-0.49584138608174544,-4.331426693905398,-3.4560999840086684,-4.499616477762082,-3.58150607093436,-0.6923274861599555,0.07666289029710427,0.49826502089843494,0
268,0.34343284938501917,-1.2737090041708243,-0.4990914542317122,-4.3286097976558064,-3.4239748240469114,-4.4996915559045645,-3.5955826197917093,-0.6783130257588845,0.06361484763134362,0.49482594172473515,0
269,0.3428110447175712,-1.264638343648603,-0.5031944432064579,-4.324978816253539,-3.3909718558502653,-4.5,-3.6117186921504345,-0.663432532442708,0.050631715834030366,0.4929903741434627,0
270,0.3412278632758481,-1.2545118565944935,-0.5074448895439534,-4.321686505300468,-3.3570796514081596,-4.499243755423889,-3.626966148851943,-0.6483971023780937,0.03774883323674594,0.48905758522186016,0
271,0.33931794079322586,-1.2463322503419083,-0.5126088373117523,-4.3169637583848735,-3.324182755986012,-4.498743843830911,-3.6403605886044823,-0.6331973626063949,0.023483051371911756,0.48423612648990266,0
272,0.337688139753475,-1.2386260378671587,-0.5186831122982354,-4.311990491293363,-3.291658871399666,-4.497203855423686,-3.6539353414129137,-0.6178600858088017,0.01004339397712295,0.4785928997298381,0
273,0.3363450643539929,-1.232157376617589,-0.5248953315823732,-4.306799411177255,-3.2601414870282244,-4.495224845484087,-3.6687539717429147,-0.6031336867775645,-0.003363068463638541,0.4722523084915018,0
274,0.33406531202714795,-1.2253828724735625,-0.5304387099597008,-4.300849801720723,-3.227757189741651,-4.491481615769318,-3.684820263186014,-0.5874274296830864,-0.016010732384481585,0.46408426475506914,0
275,0.3314578540414357,-1.219030480015999,-0.5375522079392414,-4.2953490168356705,-3.194528421907637,-4.486605159103174,-3.700154070027832,-0.5722477399051336,-0.029382570593369017,0.45410106886907853,0
276,0.32729941897358694,-1.2145965821270006,-0.5446946594483624,-4.289757010613384,-3.1617318029579446,-4.481859079357299,-3.7167891655361216,-0.5567620253086423,-0.042752779205357694,0.44231452149547756,0
277,0.32159687495506883,-1.2113400891928556,-0.5533370037057419,-4.284080868323723,-3.1287778013213816,-4.47724375409673,-3.735744951015636,-0.5416872513844715,-0.05463619327580549,0.4287922484829756,0
278,0.3156154730266514,-1.208554628008533,-0.5620094665007982,-4.278327927140848,-3.0969733326995437,-4.471496338361275,-3.756057907827731,-0.5277778133255604,-0.06503013501474841,0.4135449615129634,0
279,0.3087881549424569,-1.2062332875463557,-0.5707829804848865,-4.27250575417896,-3.0657021901686776,-4.465943446481438,-3.776719688524811,-0.5142422852267636,-0.07468924888054573,0.39783834274524077,0
280,0.30114892054909426,-1.204333981949567,-0.5789237999149661,-4.26719594225297,-3.034320348060033,-4.459294343256897,-3.796675894871146,-0.501839845776006,-0.08364198393959255,0.37928495065632184,0
281,0.29273133072668767,-1.2043524117302664,-0.5856628254996423,-4.261833336622171,-3.003438443625287,-4.4508908866419805,-3.815931232200112,-0.4889917901817993,-0.0934001337445709,0.3591491986104187,0
282,0.28477142136722255,-1.2047432586041298,-0.5924708917481452,-4.255825977954419,-2.9724135521717234,-4.442663596890897,-3.8354583410514467,-0.476461234796842,-0.10247334228633065,0.34114958260276884,0
283,0.27667355442146224,-1.2062337580191613,-0.6008189405092206,-4.2497289826953315,-2.941273295952522,-4.4339553591028675,-3.8552596089701954,-0.4642567170886811,-0.11082052779885165,0.3240987506169182,0
284,0.2678705963507091,-1.2088169069416543,-0.6092025066022027,-4.243550745608708,-2.9101029415553334,-4.423477489641975,-3.8744126871566467,-0.4523531890150063,-0.11839959738161276,0.3055559826248331,0
285,0.2590260889527616,-1.2117169762336601,-0.6183934060745251,-4.237299772033749,-2.8789589169354244,-4.411235304830221,-3.893932675053108,-0.43921444601771786,-0.12665188033554475,0.28673377423856694,0
286,0.2495725489837506,-1.2164309035778902,-0.6261525280537117,-4.230957691215805,-2.847897521857073,-4.397233458188029,-3.912803457441804,-0.42643723595111793,-0.1355692230371317,0.26639055698317105,0
287,0.24017309816247767,-1.219945456001554,-0.6332162978410418,-4.224533167961882,-2.8169748454608756,-4.384065238953109,-3.931991862539514,-0.41482807282064593,-0.1436599382078052,0.24453954891425989,0
288,0.2314627028474554,-1.222987674993469,-0.641826187413882,-4.218061876316957,-2.78621789111003,-4.369809914913196,-3.952509494864179,-0.4020633413922703,-0.15312539707970574,0.22119317926016624,0
289,0.22344741940187518,-1.2263179227556344,-0.6504778900313883,-4.212180274746384,-2.754398840102263,-4.355768602437086,-3.973383423783371,-0.388952232421107,-0.16174965529557905,0.19761862232397132,0
290,0.21556090150049156,-1.2306962776880077,-0.6591730050140079,-4.205750096345472,-2.7227969034092223,-4.342581835922939,-3.993594306034462,-0.37558372228797965,-0.17028470331680046,0.17633922159152382,0
291,0.2072085760284783,-1.2368489295561877,-0.6671428201698522,-4.199954519024573,-2.6914651491705,-4.329627577390247,-4.014151218018686,-0.36121983537581737,-0.17875741075384477,0.15737069180539898,0
292,0.19836835502449368,-1.2440342815942822,-0.6743533394269894,-4.194228884743021,-2.659814475683484,-4.314990696097288,-4.0350471264371395,-0.34818408107244747,-0.18795391688143592,0.13582266593560854,0
293,0.18961889834198464,-1.2514768938844152,-0.6830457860493946,-4.188636121120609,-2.6285089048342867,-4.299977046155246,-4.05627411030555,-0.3341564130315944,-0.19565841159627606,0.1117118626277045,0
294,0.18153888993477985,-1.260639672347173,-0.6924512125061595,-4.183812758995474,-2.5969573370199606,-4.283936367898856,-4.077823358629368,-0.31991371858191875,-0.20331322615044645,0.08630807434535415,0
295,0.174736042372849,-1.2700484593314232,-0.7017669029335944,-4.179221161452254,-2.5645384269513287,-4.266218335912114,-4.098624384862923,-0.3054412618983031,-0.21163560687503447,0.060880024191233506,0
296,0.1673854226529068,-1.2797327900041697,-0.7102246152003961,-4.1742964084717205,-2.5324959073128035,-4.248098892180443,-4.117650243107614,-0.28917608424761343,-0.2199275418320883,0.03669677923937442,0
297,0.1607252288988006,-1.289652974695552,-0.7201015479014576,-4.169620159923274,-2.5008182949141955,-4.230854659369838,-4.136825385067363,-0.2727221940913249,-0.22970066952159085,0.012518054971864867,0
298,0.15536463615091511,-1.2990344884015665,-0.7283884834390459,-4.164599102549682,-2.469493348861719,-4.21254269981968,-4.155118943600405,-0.2561707955940318,-0.23946563049410363,-0.014151709843280624,0
299,0.15008157321530824,-1.3101440144095138,-0.7358563780361218,-4.160988030165996,-2.437253595469387,-4.1944714470785645,-4.174498291842253,-0.2403698531793148,-0.24849240295071606,-0.04210040488859201,0
300,0.14485683604131472,-1.3199690859434825,-0.7440453513386489,-4.1570458979565235,-2.405395823318808,-4.175361418678909,-4.193931192452696,-0.22461969700894602,-0.2575005104910595,-0.07137267049159357,0
301,0.14030086506689754,-1.3307760849082961,-0.7507140613631027,-4.154554321363325,-2.373932756798478,-4.157154720707939,-4.211415129375737,-0.20742855906993052,-0.26572521467519206,-0.10075878036389518,0
302,0.13645151620475726,-1.3417898822490986,-0.7573321217594937,-4.152946652116104,-2.344101979949769,-4.137941316554978,-4.228914456746998,-0.19036452166836404,-0.2739535842166263,-0.130304292139944,0
303,0.13394868913678737,-1.3537045526667941,-0.7645986601032837,-4.152831039920428,-2.3146328269729692,-4.1177380315122605,-4.247377792839604,-0.17344686218531913,-0.28293875406771996,-0.15759971689615604,0
304,0.13097114724863168,-1.3657110905616947,-0.7710064369897378,-4.152440341894348,-2.2855083011843957,-4.0971938618461206,-4.263784708978239,-0.1574512117594915,-0.29191641849472916,-0.18514187601196896,0
305,0.1281590673236539,-1.37927346911489,-0.7773233026734712,-4.151781539400617,-2.2567106164605777,-4.076296065231016,-4.280051523596849,-0.14156966381551372,-0.3008816654938209,-0.21302887218270472,0
306,0.12489286931805488,-1.3928496601867617,-0.7835812066443582,-4.152061893256583,-2.227608372340483,-4.054399859360265,-4.295094173877539,-0.1265782401710418,-0.3113141466044116,-0.2412457826298895,0
307,0.12175485479229708,-1.4079053202562264,-0.7890761802434396,-4.1532871846016075,-2.1988231194294334,-4.032214178046152,-4.30888806800331,-0.1124969979254169,-0.3224518318531655,-0.2685218272089389,0
308,0.11809579563991157,-1.4244385131307382,-0.7953447266930527,-4.153687873477597,-2.169692387459328,-4.009815824851276,-4.322422608608434,-0.09858996667025455,-0.3320493701667768,-0.29484006759272585,0
309,0.11392338584892059,-1.4394413107809472,-0.800141847646276,-4.1556169389042585,-2.13958102813017,-3.987281868618309,-4.334702321570803,-0.08487726671883156,-0.34162192992791907,-0.322636655154974,0
310,0.1099022147005293,-1.4536463302939318,-0.8057383023743192,-4.15730351025041,-2.109776588798189,-3.9640273860707596,-4.346715547466058,-0.07213504657189218,-0.35123453236460955,-0.34949584716051385,0
311,0.10609499062189975,-1.467819737928461,-0.8128995476660541,-4.1587237509717605,-2.0809242821404963,-3.940099281168316,-4.357465908954831,-0.058870125179751875,-0.3616434189607509,-0.37419948032898587,0
312,0.1025639536408498,-1.48122373819385,-0.8186104492120578,-4.159879405119855,-2.052998951589658,-3.916808701893527,-4.367895450003345,-0.047441618068378544,-0.3735717604031934,-0.39918029721483084,0
313,0.09934256041276956,-1.493085006735551,-0.8251073447827697,-4.161945425077686,-2.0253339058796724,-3.8922161231651313,-4.377976925524189,-0.0355637707607761,-0.3848099002655512,-0.4244725230816142,0
314,0.09580571953995065,-1.5041667038294122,-0.8308796960262606,-4.163146790687569,-1.9978746911728442,-3.868294178562759,-4.386759462907998,-0.022497770455952137,-0.3968413439562095,-0.45016664109493165,0
315,0.09318796966856757,-1.5144617853825921,-0.835956384386586,-4.16405558887278,-1.9712367396635786,-3.84508913708877,-4.397215785870325,-0.008258658500709615,-0.4089410114268226,-0.47875144166548034,0
316,0.09152106487736722,-1.5254315495018043,-0.841836580892811,-4.164668709042948,-1.9447812588251363,-3.8213533220630795,-4.407336585193974,0.0056281538413136545,-0.42114311304955176,-0.5089518693941459,0
317,0.09080862407953871,-1.5378034377875087,-0.8462380619079384,-4.164981669912517,-1.919736293858436,-3.7984274775691005,-4.418113401484148,0.017638167161982743,-0.43344780743849176,-0.5394379289694387,0
318,0.08982317867585676,-1.5492988935346568,-0.8506933834004369,-4.165589411819582,-1.894209187274176,-3.775063647084103,-4.427585189360172,0.028515629294560085,-0.4466144860369967,-0.5725899629798026,0
319,0.08982655059778599,-1.5598769651639541,-0.8537231096299756,-4.167086225455511,-1.8694567147446162,-3.753234660738382,-4.4366995863250605,0.03821272204093962,-0.459193839808794,-0.6047389185241814,0
320,0.09019144408212787,-1.5687611251484146,-0.8568577872848524,-4.168864903871308,-1.8448687331531306,-3.731030671846049,-4.446359625274248,0.04826592456922052,-0.4711859248513348,-0.6383230852859116,0
321,0.0914928394022878,-1.577446131778859,-0.8608576239622254,-4.1714922292291154,-1.8204475949359475,-3.7097922498178373,-4.453546362265307,0.057872912515632535,-0.484799373797018,-0.6720156282641723,0
322,0.09247313632131648,-1.5859574349288703,-0.8649085939766479,-4.17553510425384,-1.7955537084747806,-3.6895360081482784,-4.45823978516978,0.06695344649503188,-0.49930976792266835,-0.7056890550485446,0
323,0.09496549489572148,-1.5935858509263627,-0.868231247407244,-4.180413643407201,-1.7714137669074272,-3.669587036334175,-4.463418889995584,0.0762205280882915,-0.514718594506403,-0.7417271861410113,0
324,0.0971385729619878,-1.6010561629460662,-0.8723214861285362,-4.185521161666404,-1.7473876808535733,-3.6499322045328153,-4.467080137360992,0.08408404685157045,-0.5302347547673736,-0.7764646103490156,0
325,0.09965030822941401,-1.6075548425165804,-0.8764000106492227,-4.191425060944232,-1.7240896458872141,-3.6312201440525067,-4.471144422133672,0.0905028478391614,-0.5450669857432833,-0.812343403238867,0
326,0.1037594334081553,-1.6137714674796713,-0.8804924775456009,-4.1981461003135845,-1.7008511993662385,-3.6134673357135765,-4.4746262882362755,0.09698476072223317,-0.5599755143249707,-0.848040641513816,0
327,0.10826305468010311,-1.619661144564843,-0.885360378328715,-4.205104476666125,-1.6770325864513893,-3.594763417008534,-4.478526697711606,0.10428325143812955,-0.5742359736094043,-0.8834891969976266,0
328,0.11379023246327113,-1.6244790845577004,-0.8917317022763844,-4.212293733407182,-1.6545309883928263,-3.5777123692601767,-4.482788563398963,0.11088523824074681,-0.587848036583833,-0.9199341016772917,0
329,0.11908084731315327,-1.6282145622671607,-0.897324557254437,-4.219706961043212,-1.6314816485829993,-3.5610648920528734,-4.487357606453826,0.11837620982524122,-0.6016035357861724,-0.9586220763752826,0
330,0.12410453883182848,-1.631590956015343,-0.9036385191686229,-4.227937597048124,-1.6078863607426646,-3.545527884277157,-4.4921824153665035,0.1251762922718509,-0.6155006890046288,-0.9983481880766036,0
331,0.13006072707591265,-1.634631866448275,-0.9099326875179925,-4.235230162829358,-1.5849718660741665,-3.5304839408595385,-4.495229596228976,0.12970681918704896,-0.6302625463157012,-1.03670989447972,0
332,0.13691770506543177,-1.635857427966267,-0.9154664183014796,-4.242723431014176,-1.5627400444029793,-3.5152851863785686,-4.498481700578747,0.13272924899446803,-0.6451623853194501,-1.0762127882091248,0
333,0.14404239369150273,-1.635255754347555,-0.9217400551209707,-4.249780435580031,-1.5399391468203576,-3.50057684538641,-4.5,0.13421320399596492,-0.658713890386283,-1.114454396586263,0
334,0.15143082476086178,-1.6358213713273035,-0.9280134833171299,-4.256390944496338,-1.5184385675450534,-3.4857086825407406,-4.499785664639147,0.1333720151543809,-0.6723633186679001,-1.1526846901650598,0
335,0.15847695146200502,-1.636808712791891,-0.9335814227581374,-4.263745310558134,-1.496958774347213,-3.471293800445012,-4.49876452612093,0.1310025540925137,-0.6860381011030579,-1.1896424159227874,0
336,0.16457338847338,-1.6374736674039898,-0.93997956522757,-4.2700843531028685,-1.4760877241444894,-3.4573120062720815,-4.496940069944879,0.1279374624353702,-0.7004586475679473,-1.2253202888522128,0
337,0.17094335573387243,-1.6363035246776536,-0.945698282627282,-4.276543317219984,-1.4545758350673796,-3.44310980677423,-4.494363087100749,0.12425391665271057,-0.7149296831383001,-1.261021315202046,0
338,0.17760655837235095,-1.636296015552284,-0.9514343410177304,-4.283055714829229,-1.4336819531889922,-3.430621400423634,-4.492055730849305,0.11844591239654978,-0.7287215079384259,-1.2979919428058981,0
339,0.1845538741017303,-1.6359742601022287,-0.957884773308652,-4.288981138819645,-1.4133826583285638,-3.419192368803478,-4.489103643809737,0.11206836057358993,-0.7433127259755157,-1.335025070899659,0
340,0.19177564031066252,-1.636100611021185,-0.9635061844141541,-4.2948530478209745,-1.3936555513335271,-3.4094628555203403,-4.48754859785221,0.10433637032686205,-0.757247744629783,-1.3746236359972024,0
341,0.1980587440403001,-1.6366698401207471,-0.9697664816212042,-4.301204935805915,-1.3751209059555438,-3.400146552372233,-4.48440562840693,0.09446508402490528,-0.7705540971905331,-1.4118725307495292,0
342,0.20525197717404486,-1.6362090107234777,-0.9766288695790055,-4.307423462136743,-1.3559206486554918,-3.391221196013802,-4.481629493429055,0.08404505963969422,-0.7847083572325488,-1.446762902078579,0
343,0.21334346532279147,-1.6347143840442855,-0.9840578040626369,-4.313469258948658,-1.337346811523831,-3.383325815725301,-4.477253299255127,0.07232699966411094,-0.7981847377793037,-1.4805381679561438,0
344,0.22166364293919827,-1.6314129023812742,-0.9905476294694338,-4.318702391252023,-1.318767537474673,-3.3745397231338874,-4.473280098483491,0.059318124503447756,-0.8116998413663254,-1.515695460547342,0
345,0.23014404114605647,-1.6285727686909874,-0.9968337700644023,-4.323711022678603,-1.3007768970254463,-3.366161542013146,-4.4667303584994285,0.0457821575075692,-0.8260040166509985,-1.5497670950053712,0
346,0.2375129503025426,-1.626960029011228,-1.0036519970923954,-4.328509810296261,-1.2833859286138505,-3.358164599150829,-4.459653959530399,0.03093502517982749,-0.8396386240311366,-1.5814827366532187,0
347,0.24498760666612895,-1.6258049559058532,-1.0103025125128966,-4.331912189840283,-1.2647393572811796,-3.349226657146358,-4.453086637576361,0.016368903995900297,-0.8518689811065354,-1.6132227367265206,0
348,0.25252558303480566,-1.6243395570531027,-1.0153155566210783,-4.334478995384945,-1.246073608647663,-3.339347417147212,-4.447005509803875,0.0021290530727515744,-0.8641678848559442,-1.6448560346257475,0
349,0.26071403715203045,-1.6226004029434353,-1.0201971390964617,-4.337344614069394,-1.2261163833761763,-3.3298485296453864,-4.439450464401894,-0.012565217028548403,-0.8765234609738348,-1.6775069194334575,0
350,0.27016902634546813,-1.6206248920922737,-1.0249130000534712,-4.34047003046025,-1.2055189909768573,-3.3213885816417155,-4.432430838651546,-0.027737271270210195,-0.8881643574520648,-1.7099589457770865,0
351,0.2796470837664593,-1.61992056920481,-1.0293945567519978,-4.342642887201418,-1.184903383236163,-3.3145963485557193,-4.425972993070249,-0.04416626872777707,-0.8990773711627909,-1.739796350020065,0
352,0.2891076573425,-1.6190243422574229,-1.035114003388438,-4.343852301183492,-1.164862893658856,-3.308174192139315,-4.4181657709010365,-0.06263154270198745,-0.9092482547643361,-1.7669987542168666,0
353,0.29913995334273613,-1.618746920362924,-1.0406028591421719,-4.3446611643450535,-1.1447373200834485,-3.3020886004069867,-4.409036680744722,-0.08232932921108271,-0.9194209918127814,-1.7951967621978988,0
354,0.30910278484882747,-1.6175930171451096,-1.0451285668051749,-4.3450053335129155,-1.1238954480628371,-3.2975999468916197,-4.399627684878094,-0.10321264319561241,-0.9295802518259049,-1.8231692561405666,0
355,0.318956549867385,-1.617074835598256,-1.0501995039039613,-4.3448753644966045,-1.1023471305671508,-3.292777365461465,-4.3900113696845,-0.1237216480805392,-0.9397106703252389,-1.8484959435831008,0
356,0.328718331055474,-1.6172022270408397,-1.0558537574799696,-4.345464186759114,-1.0813273126486578,-3.2889102877037732,-4.3812301574977335,-0.14460016438899737,-0.9505561292774263,-1.8724076381393655,0
357,0.3390351193744099,-1.6157134595517029,-1.0613602021847306,-4.345617763528984,-1.0608173824428009,-3.285993585179936,-4.370357911113597,-0.16583484763199574,-0.9613429815031711,-1.8936790303789164,0
358,0.34989683201244626,-1.6141224797730427,-1.066688943444972,-4.34475671965618,-1.04015800711164,-3.283360066976321,-4.358435869103294,-0.1889959755783035,-0.972022849294677,-1.9147360175995076,0
359,0.3594334007991704,-1.6139437355504733,-1.0710745093027882,-4.344624075893359,-1.0205861215771304,-3.2810041169791093,-4.344519028954756,-0.2109735548250764,-0.9825134595903429,-1.9355499698129108,0
360,0.3694671339778006,-1.6136861873120605,-1.0752911345929401,-4.342867529105814,-1.0015018052198894,-3.2802439089224915,-4.329644663818194,-0.23326562256703198,-0.992007642761958,-1.956092575847882,0
361,0.37872922661081887,-1.614866926068002,-1.077836932194322,-4.3400573024945,-0.981664379119257,-3.279117384822686,-4.314802958814628,-0.2550289364826932,-1.0011820811771681,-1.9775914794729867,0
362,0.3877831350062979,-1.6159629245763543,-1.0802201530485975,-4.336190038076757,-0.9616998193889328,-3.2782504955980016,-4.298998801648372,-0.27621098461270766,-1.0100227888884883,-2.0012762489258757,0
363,0.3959897548800497,-1.6169208012195369,-1.0817074648950311,-4.332464191890359,-0.9416501354028612,-3.2763415870442523,-4.283220349557713,-0.2975144951174302,-1.018550318845727,-2.0246695767587104,0
364,0.40333939255554796,-1.616218102001329,-1.081564662486585,-4.32887831447961,-0.9209157365384968,-3.2740141376208673,-4.267485601995341,-0.3188853142169099,-1.0260264834762418,-2.0464939499534216,0
365,0.41042353264647824,-1.6138691966168897,-1.0812973822044136,-4.324858802185245,-0.9007347925460625,-3.2719201743385757,-4.252872805003596,-0.34034011784571194,-1.0332312012682736,-2.0679258229789865,0
366,0.4178341380370907,-1.610656024122695,-1.0801696459557713,-4.321007612665073,-0.8798660662082765,-3.271373546928611,-4.237460625625712,-0.36189533676949837,-1.0394264647799414,-2.0877439771476713,0
367,0.4249332194087394,-1.6066250543025222,-1.0789505229313854,-4.3167268007485795,-0.8583220067204278,-3.2717027571422768,-4.224265302949412,-0.38273952543821443,-1.0460835091612941,-2.107181287327156,0
368,0.43111159387946474,-1.6025565601062541,-1.0784090837834972,-4.311446343616969,-0.8373687278697763,-3.2735314456102254,-4.210349975272188,-0.4051574666850535,-1.0517062834333304,-2.1274714648410122,0
369,0.43699110490705406,-1.5991962599242266,-1.0770736689830533,-4.306344882826822,-0.8163769146732478,-3.274895251459862,-4.195775897139125,-0.42754624437929967,-1.058492457961589,-2.148595007015804,0
370,0.4431941689314818,-1.5957523090658423,-1.074207394334033,-4.300226539959969,-0.7953012093591425,-3.276418156739258,-4.181571915297597,-0.45060810923444206,-1.064948230661911,-2.1693355940637864,0
371,0.44848359116552405,-1.5906980980834393,-1.072083445628081,-4.294845654038445,-0.7741537732146708,-3.277459058982283,-4.168720375684508,-0.4727765843974263,-1.0695805405245227,-2.189733418771085,0
372,0.4534547144987142,-1.5855818778307298,-1.0692283298678866,-4.289636659671184,-0.7536171059943473,-3.279965269457075,-4.154234056237156,-0.4948250990526386,-1.07462334934664,-2.2122280561838203,0
373,0.4581302990514864,-1.5812170436804722,-1.0671449519926357,-4.282860993978905,-0.7331198548412095,-3.283266523258953,-4.140152992597509,-0.5159429682283407,-1.078618346601905,-2.235552682493445,0
374,0.46313519881171494,-1.5783831122217888,-1.0665668593084483,-4.276303355050983,-0.7133161646655763,-3.286663555950067,-4.126531315669082,-0.5376239515587262,-1.0830418500105254,-2.258442971118953,0
375,0.46720644037737546,-1.5763572156949377,-1.066022354432362,-4.269427731541106,-0.6942190920959963,-3.291413943181243,-4.112361323186155,-0.5590577270759824,-1.0871623283551028,-2.2809475597640345,0
